# scene_asset_ref.txt - 场景资产源引用清单
# 由 merge_new_assets.py 自动生成, 更新时间: 2026-09-22 15:39:44
# 格式: 资产路径 | 类别 | 尺寸 | 调整建议

# 1. 地面/地形 (ground) - 共 24 个

/Game/PolyHaven/Celandine/Celandine_1k.Celandine_1k | 地面/地形 | 223.9 x 30.7 x 18.6 | 可直接使用
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2338.Downloads_mesh_2338 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2339.Downloads_mesh_2339 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_234.Downloads_mesh_234 | 其他 | 293.9 x 350.0 x 207.1 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2340.Downloads_mesh_2340 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2341.Downloads_mesh_2341 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2342.Downloads_mesh_2342 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2343.Downloads_mesh_2343 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2344.Downloads_mesh_2344 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2345.Downloads_mesh_2345 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2346.Downloads_mesh_2346 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2347.Downloads_mesh_2347 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2348.Downloads_mesh_2348 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2349.Downloads_mesh_2349 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_235.Downloads_mesh_235 | 其他 | 296.2 x 320.0 x 155.6 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2350.Downloads_mesh_2350 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2351.Downloads_mesh_2351 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2352.Downloads_mesh_2352 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2353.Downloads_mesh_2353 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2354.Downloads_mesh_2354 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2355.Downloads_mesh_2355 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2356.Downloads_mesh_2356 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2357.Downloads_mesh_2357 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2358.Downloads_mesh_2358 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2359.Downloads_mesh_2359 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_236.Downloads_mesh_236 | 其他 | 565.8 x 920.0 x 439.1 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2360.Downloads_mesh_2360 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2361.Downloads_mesh_2361 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2362.Downloads_mesh_2362 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2363.Downloads_mesh_2363 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2364.Downloads_mesh_2364 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2365.Downloads_mesh_2365 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2366.Downloads_mesh_2366 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2367.Downloads_mesh_2367 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2368.Downloads_mesh_2368 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2369.Downloads_mesh_2369 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_237.Downloads_mesh_237 | 其他 | 404.4 x 690.0 x 559.5 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2370.Downloads_mesh_2370 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2371.Downloads_mesh_2371 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2372.Downloads_mesh_2372 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2373.Downloads_mesh_2373 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2374.Downloads_mesh_2374 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2375.Downloads_mesh_2375 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2376.Downloads_mesh_2376 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2377.Downloads_mesh_2377 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2378.Downloads_mesh_2378 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2379.Downloads_mesh_2379 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_238.Downloads_mesh_238 | 其他 | 441.1 x 670.0 x 797.1 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2380.Downloads_mesh_2380 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2381.Downloads_mesh_2381 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2382.Downloads_mesh_2382 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2383.Downloads_mesh_2383 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2384.Downloads_mesh_2384 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2385.Downloads_mesh_2385 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2386.Downloads_mesh_2386 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2387.Downloads_mesh_2387 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2388.Downloads_mesh_2388 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2389.Downloads_mesh_2389 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_239.Downloads_mesh_239 | 其他 | 635.0 x 330.0 x 378.9 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2390.Downloads_mesh_2390 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2391.Downloads_mesh_2391 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2392.Downloads_mesh_2392 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2393.Downloads_mesh_2393 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2394.Downloads_mesh_2394 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2395.Downloads_mesh_2395 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2396.Downloads_mesh_2396 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2397.Downloads_mesh_2397 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2398.Downloads_mesh_2398 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2399.Downloads_mesh_2399 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_24.Downloads_mesh_24 | 其他 | 803.3 x 750.0 x 434.5 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_240.Downloads_mesh_240 | 其他 | 726.1 x 560.0 x 659.4 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2400.Downloads_mesh_2400 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2401.Downloads_mesh_2401 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2402.Downloads_mesh_2402 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2403.Downloads_mesh_2403 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2404.Downloads_mesh_2404 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2405.Downloads_mesh_2405 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2406.Downloads_mesh_2406 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2407.Downloads_mesh_2407 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2408.Downloads_mesh_2408 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2409.Downloads_mesh_2409 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_241.Downloads_mesh_241 | 其他 | 578.2 x 570.0 x 421.8 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2410.Downloads_mesh_2410 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2411.Downloads_mesh_2411 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2412.Downloads_mesh_2412 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2413.Downloads_mesh_2413 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2414.Downloads_mesh_2414 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2415.Downloads_mesh_2415 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2416.Downloads_mesh_2416 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2417.Downloads_mesh_2417 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2418.Downloads_mesh_2418 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2419.Downloads_mesh_2419 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_242.Downloads_mesh_242 | 其他 | 577.4 x 540.0 x 417.2 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2420.Downloads_mesh_2420 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2421.Downloads_mesh_2421 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2422.Downloads_mesh_2422 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2423.Downloads_mesh_2423 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2424.Downloads_mesh_2424 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2425.Downloads_mesh_2425 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2426.Downloads_mesh_2426 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2427.Downloads_mesh_2427 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2428.Downloads_mesh_2428 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2429.Downloads_mesh_2429 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_243.Downloads_mesh_243 | 其他 | 597.1 x 550.0 x 430.9 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2430.Downloads_mesh_2430 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2431.Downloads_mesh_2431 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2432.Downloads_mesh_2432 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2433.Downloads_mesh_2433 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2434.Downloads_mesh_2434 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2435.Downloads_mesh_2435 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2436.Downloads_mesh_2436 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2437.Downloads_mesh_2437 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2438.Downloads_mesh_2438 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2439.Downloads_mesh_2439 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_244.Downloads_mesh_244 | 其他 | 597.9 x 550.0 x 435.5 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2440.Downloads_mesh_2440 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2441.Downloads_mesh_2441 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2442.Downloads_mesh_2442 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2443.Downloads_mesh_2443 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2444.Downloads_mesh_2444 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2445.Downloads_mesh_2445 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2446.Downloads_mesh_2446 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2447.Downloads_mesh_2447 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2448.Downloads_mesh_2448 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2449.Downloads_mesh_2449 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_245.Downloads_mesh_245 | 其他 | 580.1 x 550.0 x 423.3 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2450.Downloads_mesh_2450 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2451.Downloads_mesh_2451 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2452.Downloads_mesh_2452 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2453.Downloads_mesh_2453 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2454.Downloads_mesh_2454 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2455.Downloads_mesh_2455 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2456.Downloads_mesh_2456 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2457.Downloads_mesh_2457 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2458.Downloads_mesh_2458 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2459.Downloads_mesh_2459 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_246.Downloads_mesh_246 | 其他 | 582.0 x 550.0 x 434.5 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2460.Downloads_mesh_2460 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2461.Downloads_mesh_2461 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2462.Downloads_mesh_2462 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2463.Downloads_mesh_2463 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2464.Downloads_mesh_2464 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2465.Downloads_mesh_2465 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2466.Downloads_mesh_2466 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2467.Downloads_mesh_2467 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2468.Downloads_mesh_2468 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2469.Downloads_mesh_2469 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_247.Downloads_mesh_247 | 其他 | 597.1 x 540.0 x 431.5 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2470.Downloads_mesh_2470 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2471.Downloads_mesh_2471 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2472.Downloads_mesh_2472 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2473.Downloads_mesh_2473 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2474.Downloads_mesh_2474 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2475.Downloads_mesh_2475 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2476.Downloads_mesh_2476 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2477.Downloads_mesh_2477 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2478.Downloads_mesh_2478 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2479.Downloads_mesh_2479 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_248.Downloads_mesh_248 | 其他 | 597.5 x 540.0 x 435.5 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2480.Downloads_mesh_2480 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2481.Downloads_mesh_2481 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2482.Downloads_mesh_2482 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2483.Downloads_mesh_2483 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2484.Downloads_mesh_2484 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2485.Downloads_mesh_2485 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2486.Downloads_mesh_2486 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2487.Downloads_mesh_2487 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2488.Downloads_mesh_2488 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2489.Downloads_mesh_2489 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_249.Downloads_mesh_249 | 其他 | 598.3 x 560.0 x 437.6 | 原点在顶需下移
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2490.Downloads_mesh_2490 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
/Game/sences/test1/scene/StaticMeshes/Downloads_mesh_2491.Downloads_mesh_2491 | 其他 | 200.0 x 0.0 x 300.0 | Z+200(原点居中)
